,loss,accuracy,val_loss,val_accuracy
0,6.894791603088379,0.09253743290901184,4.419795989990234,0.1392466127872467
1,4.0257768630981445,0.19223956763744354,3.998087167739868,0.18319381773471832
2,3.7156357765197754,0.221260666847229,3.9083786010742188,0.1980038583278656
3,3.50791072845459,0.247866690158844,3.882387399673462,0.19317449629306793
4,3.3437764644622803,0.2671067416667938,3.7030131816864014,0.22762395441532135
5,3.219616413116455,0.28244245052337646,3.7469606399536133,0.21345782279968262
6,3.1188771724700928,0.2896474003791809,3.700521945953369,0.21361880004405975
7,3.0275516510009766,0.30373531579971313,3.653644561767578,0.23857051134109497
8,2.9608006477355957,0.3123490512371063,3.5922908782958984,0.23969736695289612
9,2.883836030960083,0.3256722092628479,3.5615651607513428,0.24887314438819885
10,2.825958013534546,0.33505070209503174,3.6278371810913086,0.2503219544887543
11,2.775395393371582,0.33976009488105774,3.6010992527008057,0.25981971621513367
12,2.7255499362945557,0.3490983843803406,3.6081438064575195,0.2622343897819519
13,2.676861524581909,0.3559410870075226,3.602757692337036,0.25563424825668335
14,2.6531689167022705,0.3587586581707001,3.6199731826782227,0.2640051543712616
15,2.604503870010376,0.36950570344924927,3.7324562072753906,0.25257566571235657
16,2.5641493797302246,0.3756641447544098,3.749410390853882,0.245975524187088
17,2.5139341354370117,0.3813798129558563,3.645820379257202,0.27833226323127747
